,11476500
2015-09-19 00:00:00-07:00,40.60003825910561
2015-09-20 00:00:00-07:00,34.60003260505059
2015-09-21 00:00:00-07:00,31.40002958955458
2015-09-22 00:00:00-07:00,29.300027610635325
2015-09-23 00:00:00-07:00,27.800026197121575
2015-09-24 00:00:00-07:00,25.60002412396807
2015-09-25 00:00:00-07:00,24.700023275859817
2015-09-26 00:00:00-07:00,23.600022239283064
2015-09-27 00:00:00-07:00,22.500021202706307
2015-09-28 00:00:00-07:00,21.700020448832305
2015-09-29 00:00:00-07:00,21.300020071895307
2015-09-30 00:00:00-07:00,21.200019977661054
2015-10-01 00:00:00-07:00,21.300020071895307
2015-10-02 00:00:00-07:00,21.100019883426807
2015-10-03 00:00:00-07:00,20.800019600724056
2015-10-04 00:00:00-07:00,20.900019694958303
2015-10-05 00:00:00-07:00,20.800019600724056
2015-10-06 00:00:00-07:00,20.800019600724056
2015-10-07 00:00:00-07:00,21.400020166129554
2015-10-08 00:00:00-07:00,21.60002035459806
2015-10-09 00:00:00-07:00,21.700020448832305
2015-10-10 00:00:00-07:00,21.90002063730081
2015-10-11 00:00:00-07:00,21.800020543066555
2015-10-12 00:00:00-07:00,21.60002035459806
2015-10-13 00:00:00-07:00,21.90002063730081
2015-10-14 00:00:00-07:00,22.10002082576931
2015-10-15 00:00:00-07:00,22.10002082576931
2015-10-16 00:00:00-07:00,22.00002073153506
2015-10-17 00:00:00-07:00,23.100021768111812
2015-10-18 00:00:00-07:00,24.900023464328314
2015-10-19 00:00:00-07:00,25.60002412396807
2015-10-20 00:00:00-07:00,24.900023464328314
2015-10-21 00:00:00-07:00,24.700023275859817
2015-10-22 00:00:00-07:00,24.700023275859817
2015-10-23 00:00:00-07:00,24.800023370094067
2015-10-24 00:00:00-07:00,25.100023652796818
2015-10-25 00:00:00-07:00,25.50002402973382
2015-10-26 00:00:00-07:00,25.900024406670816
2015-10-27 00:00:00-07:00,26.400024877842068
2015-10-28 00:00:00-07:00,28.700027045229824
2015-10-29 00:00:00-07:00,29.80002808180658
2015-10-30 00:00:00-07:00,30.200028458743578
2015-10-31 00:00:00-07:00,30.70002892991483
2015-11-01 00:00:00-07:00,35.70003364162735
2015-11-02 00:00:00-08:00,38.30003609171785
2015-11-03 00:00:00-08:00,40.500038164871356
2015-11-04 00:00:00-08:00,42.40003995532211
2015-11-05 00:00:00-08:00,40.20003788216861
2015-11-06 00:00:00-08:00,37.800035620546595
2015-11-07 00:00:00-08:00,37.400035243609594
2015-11-08 00:00:00-08:00,44.70004212270987
2015-11-09 00:00:00-08:00,56.800053525054146
2015-11-10 00:00:00-08:00,106.00009988830527
2015-11-11 00:00:00-08:00,101.00009517659277
2015-11-12 00:00:00-08:00,80.70007604703996
2015-11-13 00:00:00-08:00,66.20006238307369
2015-11-14 00:00:00-08:00,57.00005371352265
2015-11-15 00:00:00-08:00,71.0000669063177
2015-11-16 00:00:00-08:00,99.90009414001601
2015-11-17 00:00:00-08:00,110.0001036576753
2015-11-18 00:00:00-08:00,94.20008876866375
2015-11-19 00:00:00-08:00,74.80007048721919
2015-11-20 00:00:00-08:00,62.60005899064066
2015-11-21 00:00:00-08:00,54.000050886495146
2015-11-22 00:00:00-08:00,47.40004466703462
2015-11-23 00:00:00-08:00,44.100041557304365
2015-11-24 00:00:00-08:00,51.100048153701884
2015-11-25 00:00:00-08:00,63.50005983874892
2015-11-26 00:00:00-08:00,76.40007199496719
2015-11-27 00:00:00-08:00,70.00006596397517
2015-11-28 00:00:00-08:00,61.40005785982966
2015-11-29 00:00:00-08:00,54.800051640369134
2015-11-30 00:00:00-08:00,50.40004749406213
2015-12-01 00:00:00-08:00,47.60004485550312
2015-12-02 00:00:00-08:00,52.400049378747134
2015-12-03 00:00:00-08:00,166.00015642885543
2015-12-04 00:00:00-08:00,855.0008057028397
2015-12-05 00:00:00-08:00,624.0005880217216
2015-12-06 00:00:00-08:00,1490.0014040903288
2015-12-07 00:00:00-08:00,1510.0014229371789
2015-12-08 00:00:00-08:00,707.0006662361494
2015-12-09 00:00:00-08:00,1310.0012344686784
2015-12-10 00:00:00-08:00,9610.009055911449
2015-12-11 00:00:00-08:00,5800.005465586514
2015-12-12 00:00:00-08:00,2970.002798757233
2015-12-13 00:00:00-08:00,6540.006162919967
2015-12-14 00:00:00-08:00,5640.005314811715
2015-12-15 00:00:00-08:00,2650.0024972076317
2015-12-16 00:00:00-08:00,1780.0016773696548
2015-12-17 00:00:00-08:00,1370.0012910092287
2015-12-18 00:00:00-08:00,4200.003957838511
2015-12-19 00:00:00-08:00,7180.006766019169
2015-12-20 00:00:00-08:00,4860.004579784562
2015-12-21 00:00:00-08:00,16300.015360182791
2015-12-22 00:00:00-08:00,28900.02723369832
