,Flow projection
2025-04-03 00:00:00-07:00,3624.1059792484443
2025-04-04 00:00:00-07:00,2523.959696255192
2025-04-05 00:00:00-07:00,1895.4964724908868
2025-04-06 00:00:00-07:00,1503.1572102482517
2025-04-07 00:00:00-07:00,2120.060721599908
2025-04-08 00:00:00-07:00,2264.0772913731885
2025-04-09 00:00:00-07:00,1752.025485447288
2025-04-10 00:00:00-07:00,1411.100738940746
2025-04-11 00:00:00-07:00,1178.5981802965036
2025-04-12 00:00:00-07:00,1004.513367687595
2025-04-13 00:00:00-07:00,867.3887555858179
2025-04-14 00:00:00-07:00,760.8280188962373
2025-04-15 00:00:00-07:00,678.5766014889159
2025-04-16 00:00:00-07:00,604.5183308931997
2025-04-17 00:00:00-07:00,550.0255440616843
2025-04-18 00:00:00-07:00,498.53966871674834
2025-04-19 00:00:00-07:00,457.3394452904349
2025-04-20 00:00:00-07:00,421.5370363497836
2025-04-21 00:00:00-07:00,386.41766706112526
2025-04-22 00:00:00-07:00,361.51487682005757
2025-04-23 00:00:00-07:00,336.6120865789899
2025-04-24 00:00:00-07:00,311.9192911114309
2025-04-25 00:00:00-07:00,294.59347793278425
2025-04-26 00:00:00-07:00,277.2676647541376
2025-04-27 00:00:00-07:00,259.941851575491
2025-04-28 00:00:00-07:00,245.16368457967658
2025-04-29 00:00:00-07:00,233.10646562418074
2025-04-30 00:00:00-07:00,221.0492466686849
2025-05-01 00:00:00-07:00,208.99202771318906
2025-05-02 00:00:00-07:00,198.23271177768444
2025-05-03 00:00:00-07:00,189.83992849466006
2025-05-04 00:00:00-07:00,181.44714521163564
2025-05-05 00:00:00-07:00,173.05436192861126
2025-05-06 00:00:00-07:00,164.66157864558687
2025-05-07 00:00:00-07:00,157.68195274052692
2025-05-08 00:00:00-07:00,151.83853372128604
2025-05-09 00:00:00-07:00,145.99511470204513
2025-05-10 00:00:00-07:00,140.15169568280425
2025-05-11 00:00:00-07:00,134.30827666356336
2025-05-12 00:00:00-07:00,128.46485764432245
2025-05-13 00:00:00-07:00,124.37524239398441
2025-05-14 00:00:00-07:00,120.30588009664345
2025-05-15 00:00:00-07:00,116.23651779930249
2025-05-16 00:00:00-07:00,112.16715550196152
2025-05-17 00:00:00-07:00,108.09779320462056
2025-05-18 00:00:00-07:00,104.0284309072796
2025-05-19 00:00:00-07:00,100.63929242651668
2025-05-20 00:00:00-07:00,97.8047731620007
2025-05-21 00:00:00-07:00,94.97025389748472
2025-05-22 00:00:00-07:00,92.13573463296875
2025-05-23 00:00:00-07:00,89.30121536845279
2025-05-24 00:00:00-07:00,86.46669610393681
2025-05-25 00:00:00-07:00,83.63217683942084
2025-05-26 00:00:00-07:00,80.89183634721923
2025-05-27 00:00:00-07:00,78.81963647035883
2025-05-28 00:00:00-07:00,76.74743659349842
2025-05-29 00:00:00-07:00,74.67523671663801
2025-05-30 00:00:00-07:00,72.6030368397776
2025-05-31 00:00:00-07:00,70.53083696291719
2025-06-01 00:00:00-07:00,68.45863708605678
