,Flow projection
2025-04-03 00:00:00-07:00,114.53499165201923
2025-04-04 00:00:00-07:00,93.28271203495127
2025-04-05 00:00:00-07:00,77.35547873354611
2025-04-06 00:00:00-07:00,65.20752587986652
2025-04-07 00:00:00-07:00,72.6441968983988
2025-04-08 00:00:00-07:00,71.59166725722199
2025-04-09 00:00:00-07:00,61.68743549178872
2025-04-10 00:00:00-07:00,53.17929070054006
2025-04-11 00:00:00-07:00,46.94861510770334
2025-04-12 00:00:00-07:00,41.31785806509727
2025-04-13 00:00:00-07:00,37.24547213684968
2025-04-14 00:00:00-07:00,33.28841242563526
2025-04-15 00:00:00-07:00,30.456182350436475
2025-04-16 00:00:00-07:00,27.62395227523769
2025-04-17 00:00:00-07:00,25.42665260663916
2025-04-18 00:00:00-07:00,23.456271243220773
2025-04-19 00:00:00-07:00,21.488196359824908
2025-04-20 00:00:00-07:00,20.117156504800732
2025-04-21 00:00:00-07:00,18.746116649776553
2025-04-22 00:00:00-07:00,17.375076794752378
2025-04-23 00:00:00-07:00,16.35405510826313
2025-04-24 00:00:00-07:00,15.399886573865023
2025-04-25 00:00:00-07:00,14.445718039466916
2025-04-26 00:00:00-07:00,13.54446328158842
2025-04-27 00:00:00-07:00,12.880318265367936
2025-04-28 00:00:00-07:00,12.216173249147452
2025-04-29 00:00:00-07:00,11.552028232926967
2025-04-30 00:00:00-07:00,10.887883216706483
2025-05-01 00:00:00-07:00,10.418204977572337
2025-05-02 00:00:00-07:00,9.955879122793556
2025-05-03 00:00:00-07:00,9.493553268014777
2025-05-04 00:00:00-07:00,9.031227413235996
2025-05-05 00:00:00-07:00,8.583874960840435
2025-05-06 00:00:00-07:00,8.262019072576452
2025-05-07 00:00:00-07:00,7.940163184312471
2025-05-08 00:00:00-07:00,7.618307296048489
2025-05-09 00:00:00-07:00,7.296451407784507
2025-05-10 00:00:00-07:00,6.974595519520525
2025-05-11 00:00:00-07:00,6.704260640080246
2025-05-12 00:00:00-07:00,6.480193104886234
2025-05-13 00:00:00-07:00,6.256125569692221
2025-05-14 00:00:00-07:00,6.032058034498208
2025-05-15 00:00:00-07:00,5.8079904993041955
2025-05-16 00:00:00-07:00,5.583922964110183
2025-05-17 00:00:00-07:00,5.368761425720294
2025-05-18 00:00:00-07:00,5.212780347763629
2025-05-19 00:00:00-07:00,5.056799269806964
2025-05-20 00:00:00-07:00,4.900818191850298
2025-05-21 00:00:00-07:00,4.744837113893634
2025-05-22 00:00:00-07:00,4.588856035936968
2025-05-23 00:00:00-07:00,4.432874957980303
2025-05-24 00:00:00-07:00,4.276893880023638
2025-05-25 00:00:00-07:00,4.158606937845185
2025-05-26 00:00:00-07:00,4.048866298218604
2025-05-27 00:00:00-07:00,3.939125658592023
2025-05-28 00:00:00-07:00,3.829385018965442
2025-05-29 00:00:00-07:00,3.719644379338861
2025-05-30 00:00:00-07:00,3.60990373971228
2025-05-31 00:00:00-07:00,3.500163100085699
2025-06-01 00:00:00-07:00,3.390422460459118
